text,label
"The American Public Health Service Association has designated 2017 the Year of /climate Change and Health.  As a physical therapist I am quite aware of the multiple benefits of human powered transportation including on brain function.  Putting a price on carbon has long been advocated by reasoning conservatives.   ""To the extent that establishment conservatives talk about climate change, it’s to question its scientific validity or complain about the left’s policy response.This is a mistake. No amount of hand-waving can change the science of climate change, mitigate its likely consequences for the environment, or wipe away the legal authority that the federal government already has to regulate carbon dioxide emissions. The best policy to address greenhouse gas emissions, while adhering to conservative principles, is a carbon tax combined with tax and regulatory reform. ""  American Conservative magazine http://www.theamericanconservative.com/articles/how-to-tax-carbon/",0
"Oh my.  Trump's attitudes toward women are ""antiquated"" (how charming and toothless). And despite everything he has done and signalled in his first few days, we're yet to see what he's all about.  Can he create jobs? Well, given that Godwin's law is widely being repealed, let me just ask, did Hitler?  And how, exactly? But then, if you think that Nixon and Reagan smoothed international conflict, rather than ratcheting it up so much, to great human cost, that either they or their enemy collapsed from the effort, you seem primed to enjoy the fruits of the next four years.",0
"Have we become more crass and less articulate? Very much so. 
However, when an author can't be more articulate than, ""All I could say was, “Eww!”, she really doesn't have a lot of room to criticize.",0
"The complaints from white Republicans about political correctness started about the same time black folks started demanding equal rights with white folks. Their complaints exploded when Obama was elected. White Americans had never ""had"" to be polite to any black person before his election. They want the white privilege they claim does not exist. They do not want to be equal to black folks. They think they are superior to black folks. The good news is that not all white people are white racists. That is particularly true about younger white folks. The future is bright for the USA.",0
They are happy because he isn't Hillary and that he makes liberals upset. Other than that most don't care what he does.,0
"What a great recipe, Kim Sunee! Thanks for adding in the variations. It looks delicious --",0
"let's not forget. this is one person's view. I have been to Raisu probably 6 times. the only frustrating part about going is the wait for a table. The fried pork cutlet is comparable to the ones I had in Japan and Hong Kong. The overall quality of food and service is excellent. As an Asian, I enjoy the speedy and efficient service. There can certainly be some mishaps in food quality. But remember if you complained so much the first time, the restaurant might not want to be so nice to you the second time (i.e. the bad raw seafood bowl). When commenting on someone or something, you ought to understand your own bias first. It is not objectively wrong if what others do does not suit you.",0
"but it is okay for other people's children or grandchildren to give their lives so that you and your family can live in peace and security.  how arrogant and selfish.   every able bodied person should be responsible for keeping our country safe, not just the poor few.",1
I tried the FUBAR acronym but some sniveling goof didn't think it met civility test.,0
and they wanted HRC - she won the popular vote.,0
"I asked this before but to my AMAZEMENT, the comment was deleted??? Incredible.
This website: https://news.ontario.ca/mho/en/2016/06/ontarios-2017-rent-increase-guideline.html
indicates a maximum of 1.5% increase. But now the news is saying 2.5%.................. what is the answer here? Is a pre-1991 building still 1.5% max, or is it 2.5%????  Is this TOO controversial to ask folks???",0
"geez, 40-20, another of your standard attacks on young people who dare to express their opinions.... or, at least, opinions counter to yours.  

If someone agrees with you, they're well informed and wise.  If they disagree, obviously, they've been ""brainwashed"" by ""their leaders, er teachers.""  

What a sad, sad way to view the world.",0
"If a similar investment was in a LIRA, would the recommendation be the same? Should the withdrawal limitations of a LIRA really make a difference?",0
"Sorry, I operate in terms of logic and accuracy of argumentation.

So I say again, your comment is non ad rem (objectively speaking = even-handed)/",0
Why do you trolls always make red herring arguments?,0
"Know what this is all about?  Trump is their scapegoat.  Their voodoo doll.  Their last offering to the gods in their last god-forsaken bid for ultimate power.  And their collective time is so very short, it is driving them absolutely demoniacally brain-crazed mad.  They pile on him all the reflections of their own iniquities because the mirror reveals too much truth every morning.  And they can't believe their impotence built into the Constitution.  So they bark at the moon.",0
"Why should they be treated differently from anyone else since most businesses and many people are all double, triple, or quadruple taxed as well?",0
"4:20  You ask a very important question: ""Where is all that hate, bigotry and intolerance of Republicans coming from?""  Like you, I truly wonder.  If you figure it out, please post the answer.  thanks, Gary",0
"Again, like I ask you hours ago, can you provide a citation that backs up your statement that the ASD funds private tutors and Sylvan Learning Center?",0
"Seems that Mr. Wohlforth is a bit bias in his article.  But it is just an opinion piece.  That said take the things he heaps accolades upon, like ""journalistic independence"" and unbiased reporting and you have a more clear idea of why ADN is where it is now.  It has met none of those goals.  Substitute ADN for where he bashes the Times and the picture even becomes more clear.  ADN has morphed into all those bad things he blames the Times for.  But, it is just an opinion piece.",0
Agreed. But the Russian Empire would have fallen anyway. Whether they controlled all of Europe or a part of it.,0
Heidi is the best,0
"Of course she would say that.  What's next?  There is already a female Star Wars star, female Marvel star, etc, etc.  And there ae a multitude of Black programiing.  There are many genders/sexual preferences and ethnicities to go.",0
"How so? Canada has two official languages, if you happen to speak both and a job position calls for both why should you not have an advantage over a uniligual french or english speaker? Besides learning the other language is free in the school system.",0
"My take away from the author seems different than most here but here we go ....
Peter Stockland writes to further his religious beliefs and equates ""freedom"" with the pre-eminence of religion over state.  He quotes a theology friend ""the freedoms of religion and conscience are and must be the first freedoms to which all others are bound.""  Whoa there mister!  Conscience yes, but after that we are supposed to have an overriding principle of the separation of church and state in our modern country and for darn good reasons too.  Organized religions, as presided over by their 'leaders' and allies have too often been the creators and users of oppression, subjugation, and many of the wars over the past two thousand years. Today they continue to provide the tools of propaganda for whomever wields power, be that a vice president, an ayatollah, or the power blocs behind them.  I can't speak for their reasons but the citizens VOTED.  It seems Peter prefers religious groups have the final say.",0
Chin's priorities consist of promoting himself.,0
"and here in Kansas we had a ""pro-life"" protester shoot and kill a physician in his church during Sunday worship.   you are all the same to me, only a matter of degree.   and you do harass and insult and create distress to those seeking help in those clinics, even if they aren't there for an abortion, you still harass them in ways that are unbearable.   I have seen it for myself.",1
"Just imagine Walker working full time.
And we wonder why they are in trouble whit the Budget.",0
"whats sad gary, is you think your opinions are the ""correct"" ones and those that disagree w/ you are ""in the wrong"".  Despite not getting the 100 day honeymoon all new presidents get, Mr. Trump has done more for Americans in under 100 days than Obama did in 8 years.  You need to get over the ""gaffs"" which are usually just the press intentionally focusing on any tiny little thing and missing the big picture.  Just pay attention to whats getting done, rather squealing about EVERY little thing you can micro focus on.",0
"The DP ""journalist"" who wrote this ""news story"" somehow forgot to include a single opposing quote from the other side of the aisle.

But I'm sure it was just an honest ""mistake"".",0
"Ants don't build and test nuclear weapons, do they?",0
Maybe they should be more concerned with the biases of the 9th Circuit Court!,0
"Ah, Hollywood, the great arbiter of normalcy...",0
I certainly hope that this is the case.,0
"Well in terms of your debate, I think it's reductio ad absurdium. Since you're sharing the intimate details of your need for bus fare, why don't you complete the picture by stating what exactly your job is. This skill-set stuff is pretty good for whitewashing the situation - what is the skillset of the pitcher who takes in 5 million a year: that he can throw a white ball very quickly??? Now I await the supply & demand retort, which again is whitewash to get out of a legitimate argument. I'll preempt that S&D response by asking you to consider Antitrust Laws before you post. Oh yeah, and illegal dumping of Cheap Goods from nations with undervalued currency. Bye!",0
Fortuitous for the Hart family to know a PI who happened to be in Oregon at the right time - and offer her expertise for free. My deepest sympathy to the Hart family.,0
"Go to the planned Parenthood site, their books are open. You can confirm the 3% number if you want, but I am now convinced not only that you don't want to do the work yourself, but also that you plain don't care, this is all entertainment to you. Now look how, after I agreed that 3% is the correct figure, you continue to deny and denigrate the facts. Everyone has opinions, yes, but you and AT base yours on no facts, or denial of facts. In the case of AT, he is a troll who doesn't have an ounce of ethical standards. So what's your excuse?",0
What is the reason ? they will not face any real chargers and will reopen with hpd playing  the games,0
they have had enough assistance - screw them,1
Or by taxing your church!,0
All of your hateful rubbish is opinion. Stating that is fact does not make it so.,1
"Nice to find and work your passion. The problem is some have no passion. They may be poor at most things or even good at most things but passion may not be there. Sometimes you must go for the money, just because it is better to work a forty hour week and get more money than less.",0
Trumpism died.,1
You know it was a criminal with a long record that did this. But you will not admit that the real issue is NOT GUNS . It is criminals.,0
"The majority of voters has no bearing on the legality of something- homosexual marriage showed you that. Every state overwhelmingly voted against homosexual marriage and the courts said ""yes,"" anyway.   Also, all you have to do to change the ""law of the land"" is to change the law.  Minimum wage laws were found by 3 different Supreme Courts to be unconstitutional before a 4th found it WAS constitutional under the commerce clause. You make this sound like settled science when nothing could be further from the truth.",0
Guess you feel a little foolish now. If only you'd known in the 50s and 60s that the Russians would one day put your hero in power... all those wasted years.,0
But you can still afford to loot sneakers.,0
What do you know about ruthless? Our cherished American Military has ruthlessly killed many millions in their war sports that had no connection to any threat to our country. Go believe how great America IS but that is history and we have just turned into murdering madmen......IMHO,0
But he is spot on.,0
"TOD is clearly the priority of building this system. Relieving traffic congestion? Forget it. Create a cleaner environment? Are you kidding me? Enhance the livability of our residents? What has that got to do with it? But, if your intent was to maintain the level dysfunction and incompetence of our government, you outdid yourselves.",0
"Ah, my goodness!  So this means that some people may say anything that they want against others, and no one should take notice.  From my perspective, the Holy Spirit calls on us to stand up for the just treatment of others.  But, then, I'm only one of those weak-minded progressives, so what do I know?
You are quite wrong with your use of ""unhinged"".  Those brave people who chose to attack weapons of mass destruction had (and continue to have) very clear minds.  There are those who would question the mental clarity of those who attack the ones who fight for peace.",0
"Lookin fwd to not seeing these posts for 3  plus weeks starting tomorrow.   Business/holiday combo that one really could only dream of..   By the time I get back, the Laughs will be in season and another Nation losing team will take left stage.....",0
Good job Mr. AG!,0
"Where on earth do you get the idea they are independent? Most of them are nothing more than extensions of past politicians. Widen your horizons take a look here.http://www.reuters.com/article/us-usa-court-obama-idUSKCN1110BC

Have a look at the 4th circuit after two terms of Obama.",0
I'm sure you're a big contributor to keeping the city afloat.,0
"Complex requiring professional services? A percentage of your federal tax, a calculation easily done by a $5.99 calculator or any smart phone!",0
We should all have to live in government gulags. Concrete and steel. Monitored 24/7 by video and guards.,0
"I too was in the audience and have a different take on what transpired.  CM Ralph DID NOT propose to raise taxes OR go back on her word on B&O.  The original B&O ordinance guaranteed $4.7M to streets-her amendment actually INCREASED that by over $1M. CM Berrios' amendment re-prioritized parks above the long term financial wellbeing of the city by taking money from the city savings account.  Ralph actually supported the prioritization of public safety by finding creative ways to add additional officers.  CM Ralph proposed a way to protect investments that both citizens and businesses have made without raising taxes and NOT re-prioritizing the findings of the committee.  Her amendment was financially responsible, in line with the findings of the financial stability taskforce, and honored the original B&O ordinance.  It would have been a win/win for the city.  Instead we got a short term fix and no plan to deal with this in the future.  To me, Berrios took the easy way out.",0
The difference between a pedestrian approaching a crosswalk and a bicyclist doing the same thing is the pedestrian doesn't approach the intersection at 20-30mph. Just remember; you ride at your own risk and a vehicle is never going to lose in a collision.,0
These religious-based arguments make the faith of the next appointee a big issue. Currently we have three Jews and five Roman Catholics. Not exactly a representation of America. How about an atheist to replace Catholic Scalia?,0
"""...what do you say to the people who have, stood in line, learned the language, learned about America, paid the fees, assimilated, and became Americans?""
Most feel betrayed and very mad. No one likes a double-standard in the system, especially when the US Constitution prescribes equal treatment for all. What's so equal about breaking the law and getting away with it, and worse yet, getting rewarded for it?",0
Trudeau just killed his political career and only a year in.,0
"Yes, the tables have turned. Take heart my friends.
Here’s a little ditty that helped me get through these last eight years. Just sing along:

The sun will come out tomorrow
Bet your bottom dollar that tomorrow
There’ll be sun

Just thinkin’ about tomorrow
Clears away the cobwebs and the sorrow
’til there’s none",0
"And Janine, should this be true, I stand corrected.

Mea culpa.

But for a while, Janine, we did run them off, no?",0
"imagine if they could stop blowing leads? Seems to me that when they get a nice lead they start running around disorganized and looks like they are lost. Champs know how to shut down the opposition and close them out. 
Also would like to see a bit more of Matt Martin's grit when other teams  start abusing the younger players (Marner).",0
Having  a name like a Marvel Comics super villain didn't help.,0
"I breathed a huge sigh of relief when Trump won.  It wasn't a victory sigh of, well now the policies I'd hoped for will now happen. Reasonable people are quite aware that very little changes with the regime. 

What my relief entailed was the future relationship with Russia. Clinton was quite clear that hacking was an act of war. She was prepared to declare war over this. Are other countries prepared to do the same over American hacking? Are we naive enough to think that the CIA isn't doing the same? Is nuclear annihilation the reasonable solution to unproven slights? 

To  my mind saving face was far more important to Clinton than my survival and seemingly everyone else on the planet. Better a media sceptic, like myself, than a surefire planet destroyer.",0
"Trudeau is payign them, by not seeking redress for their crime against us.",0
"That reminds me of the time a Fox News host referred to Barack and Michelle Obama's friendly fist bump as a ""terrorist fist jab.""

http://youtu.be/OxhpQ6rYigw",0
"The Republicans cannot continue to enable Trump and allow his brazen ignorance and petty egoism to put people at risk. At a certain point, the good of the country and possibly the rest of the world must take precedence.",1
"Yes, you agree but... 
This is a moral issue bigger than civil law, so repubs or dems, whoever is in control of whatever branch of government, doesn't matter. Playing a pope card to support your ""pro-choice"" position is laughable.",0
Everything that the idiot in chief touches turns to s--t. What General Kelly and other White House staffers need to remember if you hang around with s--t for too long you get immune to the smell. You need to leave before you can't tell the difference between a fragrance and a stench. 🤔,1
/thread,0
"If Bob Corker is Top News to the SA, today's poll question should surprise no one.
Talk about out of touch.",0
"The entry of Zweli Mkhize looks like a ploy to split the Zulu vote. Once this is done, Ramaphosa will team up with Mkhize as his deputy. Cyril will be a one term President.",0
How convenient to forget about all the accusations against that “You’re fired!” guy.   Proof positive that the SA is a right-wing tool. Fake news!,0
"Some things (mostly large), yes. An automobile or place to live is an example

Renting, or making a nose-hair trimmer an 'experience' as opposed to buying one?

Don't think so...",0
Gay Pride surely includes black people who are gay. What's the issue?,0
"The"" eco-warriors"" are anti-progress, anti-capitalism, anti-American, anti-poor, make spectacularly incorrect predictions about the climate, and some of these people have more frightening beliefs than al-Queda.

Their Hollywood style drama and scare tactics that they employ to force their earth worship religion upon the masses is running out of fuel. The masses are waking up to there deceptive practises..",0
"You did start jumping on me. You replied to every post I made originally that I was wrong. I have not made any weird assumptions but was restating the way that you have been sounding. You keep arguing that the constitution doesn't allow freedom of expression for religion and yet numerous supreme courts cases have said that religious belief is protected is by the first amendment. Here's a few more court cases that were presented to the supreme court that says religious beliefs are protected.

http://freedomofreligionfirstamendment.weebly.com/court-cases.html

Again, this supersedes state law and is protected by the constitution.

At this point though you have made it clearly evident that you have not looked into the court cases or other articles I have provided and everything you have presented is personal beliefs in how you feel the justice system works. You have not shown that religious belief is not protected by the constitution and I have provided multiple examples that it is.",0
"What a concept. They give them trophies for participation and fill their heads with worries about racism and privelige.......instead of teaching them what should be taught, and wonder why they fail.",0
"QuietAndEffective - Not going to happen. Stopping rail at Middle Street is the only effective option. Will save over a billion dollars in rail related construction costs, eliminate years of torn up streets, resulting gridlock. 

Will help to reduce rai's crushing monthly O&M costs estimated between $10-25 million per month if rail goes to Ala Moana. Shorter route, fewer stations, fewer union workers, lower monthly O&M costs.

End mail at Middle Street. Do it now.",0
"""He never gets tired of delivering lopsided attacks on Republicans.""
Says the lopsided-attacker of Democrats and liberals.
You're too funny.
""America, love it or leave it!"" is the very antithesis of this country's freedom of thought and freedom of dissent.
Maybe the dissenters lover the USA, also. You ever think of that?",0
I'm with Trump on NATO. Time for the US to get out of Europe.,0
Or selling big chunks of the tar sands to.,0
"Awesome adventure!! I can't believe the ""child endangerment"" whiners haven't popped in yet.",0
People should also consider cleaning out their garages. Seen lots of homes where the garage is just packed with stuff that the cars get parked on the street.,0
"Much depends on one's perspective.  I guess one could characterize the two fingers raised in the ""V for victory"" sign as a possible gang sign, as well.    
Re the ""fist jab"" -- even the source that you cite states that a Fox TV news host used that term.  So, Elagabalus was not wrong.",0
To compare such a ban to Jim Crow is so insulting I actually gasped. Are these people actually saying that only homeless and poor people use tobacco? Is this some kind of joke?,0
"Trump said that the way to address terrorism was by killing their loved ones- fighting fire with fire? He must have listened because that is what this one black man did. 
Although police have engaged in terrorism against some of the population for a long time and racism has been around for a long time it has been fueled by Trump. Even if he didn't have anything to with inciting racism in our police, he did offer "" the solution""  that one man acted upon.",0
"bavius writes:

""Why should he have to answer questions about his journalistic sources?""

--

Because he's not a journalist.",0
"Mr. Trump will be taking the White House to an all-time new low.  If Trump thinks he can deny the American people access to information about his shenanigans that will be going on behind closed doors, he already has people behind the scenes that will spill their guts just to make a point about his style of corruption by putting a true face on it.",0
"Byrd was never a Grand Dragon. He was a kleagle and an exalted cyclops -- local positions only. The pertinent fact, however, is that he later repented, asked for and was given forgiveness. This is important to the story and the racists in the GOP and their enablers always leave it out. Byrd was sorrowful for his involvement in the Klan. That matters to history and it renders your criticism pointless.",0
"So you're able to run the district then? Let's hear your proposals to do a better job.
Otherwise, it's just hot air.",0
"This is good news, but we need to guard against BigOil & other private interests from subverting our Clear & Equitable Share of the oil proceeds.
Sign or carry the ""The Alaska Government Accountability Act"" petition to make the Legislators & State Government work primarily for Alaskans.",0
Thank you Art.  Beautiful and meaningful.,0
Fantastic news and absolutely fascinating. A giant step forward in the history of astronomy.,0
"I made the true statement that ""There has been a tsunami of hate, violence and killing since Mr tRump was installed, drained the swamp and replaced it with a festering cesspool. How much longer, Mr Mueller?""  Did I blame tRump?  I just pointed out a true fact - the violence and divisions have been in the stratosphere since the election. We know for certain Russia interfered in our election and it certainly appears there was collusion.  We know for certain Russians have infiltrated our conversation and social media platforms with the goals of increasing hate and division - you can spot it here.  We know that the alt right hate groups have felt empowered by tRump and are resurgent.  We know that there was ""cooperation"" with the Russians by the tRump campaign in order to promote tRump into office.  You were the one that drew the conclusion.",0
"'
Where did all those Trumpeteers go?
.

The Trump fan base has gone into hiding,

…unless it's news they can race bait, or show off their xenophobia.
.

They're conspicuously and tellingly totally silent on the major revelations, 

...about the Trump's cabal's traitorous and treasonous actions.
.
.
Put's the lie to the singularly ludicrous notion,

...that Trump has ever garnered any actual substantive wide ranging or 'popular' support.
.

These traitorous buffoons deserve the nation's scorn and derision,

…these treasonous fascist are a threat to the nation.
.
,
Their protofascist supporters deny Trump's fascism.

Rise up, America

Stand against all things Trump.

Stand against Trump's treasonous fascism.

.
, 
Impeach Trump Now.

Sign up today.

https://www.impeachdonaldtrumpnow.org


.

And remember, you can help stop Trump.

Commit to performing an act of resistance every single day.

Flood the White House with letters telling Trump we won't allow him his fascist agenda.
.
Rise up",1
Democrats like to tout themselves as the party of civil discourse. One wonders why.,0
"Based on studies that I led, 10% of voters in Chicago's all Democrat precincts were suspect.  After the 2000 and 2004, voters were contacted at the address and phone listed on their registration records.  Over 2000 of 20000 of those attempted contacts were either dead or unknown to the current resident.  Democrat claims of no fraud is pure and utter BS.",0
"No, but it's apparent many of the Bernie and Hillary supporters are still having trouble keeping it together so I'm sure they'd appreciate you offering them one.",0
"Rogers/Bell/Telus = Collusion, false Advertising, and defrauding a large number of people a small amount of money so it appears the fraud is small (eg. $50).  But really when multiplied by the millions of victims it is tens if not hundreds of millions in fraud over the last two decades.",0
"anyone else hear about Trump and  lewd activities with a goat?
Trump denies it but goats don't just put fake news out there",0
"no, it is an atheist country actually.  Are you talking about immigrants or refugees?  If the later, how do you know that they are struggling, or struggling any more than the Jewish, Viet, Hungarian or other refugees we have taken in over the years?  Or are you against immigrant and would prefer our population to decline like Japan where they have an elder care problem?",0
"Do you understand the difference between avoiding doing business with someone who has beliefs you don't agree with, and the government fining them (in some cases driving them out of business) because they refuse to create something against their faith?",0
"In the words of my favorite kid ""he rich buy another one.""",0
The real worry is that an incompetent boob like Trump can take what really is a minor flareup of tensions and escalate things into a full blown crisis. Lets hope there are enough competent military leaders to keep the ignorant buffoon in the White House from making a hash of things.,0
"An injury to one is an injury to all. 

The union can claim whatever it wishes, but a union with 20 percent of it's members willing to work against it's membership is not long to last.

Let's see how they'll treat the scabs in 3 months, should the strike drag on, and the scabs are still making mortgage payments and COBRA payments keep coming.",0
"Oy vey.
Really it is simple math.
Clearly ticket sales are not the solution nor increased attendance.

UA intercollegiate athletic departments say they have about 140,000 fans.
UA intercollegiate athletics departments
say their yearly cost is around $14 million a years.
That is 27 cents a day per fan ($100 a year).
Get every fan to donate 27 cents a day and then the State of Alaska can afford UA intercollegiate athletics.

otherwise these sport entertainment programs should be eliminated and we can move to a club model like APU-which produces more olympians the whole UA system combined.

and please stop burdening students with mandated fees for a sport entertainment industry they clearly do not suppourt in the majority.",0
exactly!  But let us be honest:  Hawaii is dominated by non-whites and Trump racist base will be happy to see Hawaii wiped out.  Trump is a disgrace.,1
"Mansbridge himslef is an insufferable bore, convinced that his view, the CBC's view, is the only one Canadians should have. 

And this quote from Jennifer McGuire sums up what's wrong with all of CBC's news:

“He’s a Canadian icon,” noted Jennifer McGuire, the general manager and editor-in-chief of CBC News. “For a lot of us, we experienced this country and history through his guidance. He’s been the front door to our understanding of our country and our world.”

We don't need their ""guidance"" and given some facts we are capable of doing the understanding ourselves. For far too long the CBC has been long on ""guidance"" and short on ""facts"".",0
"Hopefully wikiTRIBUNE will help allay the ills of which you speak. I've already become a sponsor, and urge others who haven't yet to do so as well.",0
Reasonable people can reasonably disagree. Unreasonable people shut those that may disagree out.,0
Then why do homosexuals love to broadcast the fact that they are performing unnatural sex acts?,1
another slow news day.,0
can we say TRIGGERED?,0
"How pathetic can you get, now you ""like"" your own comment with two of your many names?",1
What we need in Canada is much less immigration ASAP. Email MPs today. Join a political party.,0
"11 frowns!  Yikes!  I think I blew this one.  Actually, I was trying to be funny, responding to Stephen Shea's comment that Trump dressed more modestly than Burke.  I simply meant to suggest that Trump may challenge Burke and wear something dazzling.  That's all.",0
"Quite correct, the Saint never criticized the curia in public and did all he could to prevent anyone from criticizing clergy in any forum.  In this, He was doing God's will, no doubt, although the children who suffered because of His protection of child abusing clergy might not agree.",0
Once upon a time such blatant contradictions would have been cause for embarrassment; but that was when professionals were publishing newspapers and people didn't get to self-identify themselves as journalists.,0
they would be wrong... when you factor in what all the fishing industry entails...,0
Another onerous corrupt Obama program  bites the dust.,0
"And there is so little investigative work.

All they seem to do is read other people's articles and then submit their opinions.",0
I don't think you understand the purpose of quotation marks in the English language.,0
"I don't know the ins and outs of this situation on Poland, but one thing did jump out at me, which I would vehemently oppose if I lived there too (and makes a bit more sense of Brexit): that the EU has any right or should have any right to judge and actually punish a nation state over what it does with its judicial and political system.  This is why more people are becoming Euro-sceptics.  The economic union is a great idea; but unelected bureaucrats telling what elected governments are to do is another story.",0
No way did he have an assault rifle.  He may have had a semi automatic but an assault rifle has the capability of being fired fully automatic.,0
Just the look & feel do it for me. Fake plastic vs. Grungy goodness.,0
"Mr Singh's problem is that he's a member of the NDP, and not one person in Canada believes that party is capable of running the country.",0
"While I am not keen on MM's grandstanding, and it can be said, I suppose he was 'selective' in fighting human rights justice, he is not an airhead. 
Neither does he lack maturity, though he can be naïve and arrogant as a political leader. 

I realise Diko must be on a retainer from DM, but some of his articles can best be described as rubbish!",1
Dr. Mequio is a very caring person and a great doc. My prayers for him and his family.,0
"The squeeze was in response to Japanese atrocities but mainly the aerial bombing of an open city.  The aviation gasoline supply would be resumed with positive results. Many, many think Japan would have started the war anyway because of her need for resources to compete with the West.  A lesson well learned by Japan which now knows these resources can be acquired through trade.",0
"The best we can hope for is to free the Stockholm Syndrome Republicans captured in large sections of America like Arizona, Texas, and Kansas.
After all, they need to feed the family and will be punished by the local Business Elites running the Republican Party.",0
"Well, yeah because he's tried so hard to bring us ALL together, right?",0
That's funny... He said Mika and her little boy Joe are journalists.,0
"Lived in Portland for 30 years when it was a nice friendly city, now you can't fart outside without drawing an organized protest.",0
"I don't have kids but the mom saying she had never heard her son sound like that just made me cry. I can't even imagine what goes through the mind of students hearing gunshots at school or parents hearing about gunshots at their child's school.
So so sad.",0
"Ukrainians were,  and some today still are,  anti-Semitic. 

In World War 2 ,  many thousands of Ukrainians helped the Germans to  kill  six million Jews. 

The fact that that Ukrainians  did not like Russians then and now  is  irrelevant. 

 They acquiesced to and facilitated the murder of millions of Jews.",1
The Hawaii Democrats are sure drawing a lot of attention and making a name for themselves. Makes it tough to ask for handouts.,0
"Hawaii is the drowning capital of the world, a distinction that should prompt action. We need informational videos on incoming planes about ocean safety awareness, and a similar campaign at beach parks.  I have proposed this legislatively and advocated for it to HTA but no one wants to hear it. Unfortunately we seem to prefer sweeping this under the rug and not talking about it.
   It's not about the snorkels: many arrive here, see the beautiful blue water and sense no need for caution. After all, snorkeling looks ( and is) so easy. But the ocean always deserves respect, and many take to the water without being healthy enough, without having company for safety, and under various influences. Then currents, distance, and exhaustion affect the outcome. 
   This can be fixed by education when we finally have the will to address it. Systematically educate tourists and casual swimmers, and stop denying the problem. 
Thanks Nathan Eagle and Civil Beat for this reporting.",0
"The cancer was aggressive. Yeah, the chemotherapy was aggressive...there was aggression on both sides.",0
"Sadly, if Wynne perogues government like McSquinty did, resigns and appoints an interim unknown the libs will get in again. Great trick and it works every time.",0
I suppose not. Why on earth would you think that comment was relevant to this topic in any way?,0
"The Church found the ""proof text"" convincing, which is good enough for me.

No, the both Lutherans and Anglicans do not accept the same seven sacraments as Roman Catholics.

Depending on which synod or sect we're speaking of within those movements, they may accept two, or more, some with quite different definitions than Catholics.

It is fair to say that among Lutherans and Anglicans one can find enumerations of up to seven sacraments, and that some of their members have beliefs about them nearly indistinguishable from the Catholic beliefs.",0
"I disagree with you, I believe Obamacare should be repealed. You can tell me how i'm doing XYZ and how bad I am etc. I know what the facts are and Obamacare is not the answer.  Just accept that someone doesn't agree with you and move on, stop trying to argue.",0
"While I'm sympathetic no one ever gave you a cookie and a pat on the head for being a law abiding citizen, your sense of victimhood for having to slog through obeying the rules really have zero to do with the job DOC has to do, which has rather more complexity than simply serving as executors of your vindictive fantasies.",0
"It certainly helps when a lot of your flights are short interisland flights in a place that rarely experiences inclement weather.  I guess the SA will publish the same story at the same time next month, and the month after that, and so on.",0
"Love to see your source for polio being in Hawaii and Calif.  Care to post it?

What exactly is the right thing?  Is it providing health care second to none that amounts to crap?  Please be specific.",0
"A very successful investor once said something along the lines of, ""investing is most successful when it is most businesslike""

Your featured clown would do well to heed this advice in conducting his operations. Just about the only saving grace for him will be the ability to carry capital losses forward indefinitely, assuming he owns cannabis garbage stocks in a non registered account.",1
"If people don't have guns, they will use vehicles, knives, stun guns, tazers, clubs, bricks, rocks, acid, bombs, or simi-trucks take all those away and they will find something to kill some one with. The fact is you need protection in todays world. There are some armed countries, Mexico which is right next door, out there. If they think you are unarmed, they will come harder then they do now. Disarm the world and I will drop all my guns except for hunting. Till then if a safe environment is not provided for me, I will make my own. It is not that common for stories about good guys with guns to be published as compared to stories about bad guys.",0
We will have the very best nuclear!,0
Too bad Climate is being used as a socialist propaganda tool by the left!  Some of it is not doubt true...but it is being used to promote a wider agenda.  too bad!,0
I love this guy!  Class act with the talent to match!  Makes Hawaii proud.,0
Wow! what a bonehead move by Air Canada. One bad decision creates a lot of bad press. They should make a big donation to some veterans group to try and make amends.,1
(just posted a comment... scrolled down... here you are with the cliff notes version of my long winded blab blabs... LMAO..something about great minds...or grated minds... ?),0
"""Some,"" not ""many,""  Mike Brooks.",0
"Venus has class and dignity, on top of talent.",0
"While I never had either the inclination or the talent to play, I find the decline in public music education  truly unfortunate.  Those who denigrate music as being just unnecessary fluff don't understand that the talent for music is also strongly correlated with the ability for higher math.  I have a relative who was instantly excellent on every instrument he picked up in high school.  He is now a software engineer for a Fortune 500 company due to the math ability developed at Duck U.",0
"These Jihadis have not hijacked a peaceful religion, they are following it.",0
"So how much should the top 20% pay if they already pay 95%?  You do realize those same people have the most resources to leave the U.S., right?  Take a look at Maryland's millionaire tax imposed and the result it produced.",0
"It's a comment on the obvious but the event could have turned a lot more sour had security been lax. Granted, it could have been better organized but nothing untoward occurred at what was a prime target.",0
There are well over 1000 different militia's associated with the alt right and they are all heavily armed .  Good luck fighting them . You'll need it .,0
"How do you know they are not starving down in the village? I saw on Yukon Men how they saved the whole village of Tanana, AK from starving by harvesting some big game there.  

Does any body else out there type faster than the comments can appear? A lot of my words have to be retyped....  

#stayfull",0
"Bantonio writes:

""how much David Brock pays you to troll nowadays?""

--

I only share my income information with CRA.

.",0
